day,workers,brood,queen,extinct,plants,corpses,food_sites,sugar,protein,births,deaths,soil_moved,minerals,temperature_c,rain_mm_h,worker_actions
2619.0000,33,40,1,0,18,40,38,36166.0000,38.0000,345,341,7262,322288,7.2399,0.0000,644581753
2620.0000,33,41,1,0,18,40,40,37799.0000,22.0000,346,342,7262,322288,8.2399,0.0000,644843102
2621.0000,35,41,1,0,17,38,39,38638.0000,6.0000,348,342,7262,322288,10.7399,0.0000,645092781
2622.0000,35,39,1,0,17,38,40,38982.0000,6.0000,348,342,7268,322288,9.1399,0.0000,645361638
2623.0000,36,35,1,0,17,41,39,38599.0000,6.0000,349,342,7272,322288,9.3399,0.0000,645642043
2624.0000,39,18,1,0,17,55,38,40661.0000,6.0000,352,342,7274,322288,8.4399,0.0000,645926818
2625.0000,39,18,1,0,17,55,42,42633.0000,6.0000,352,342,7274,322288,8.4399,0.0000,646216907
2626.0000,39,18,1,0,17,54,46,43294.0000,6.0000,352,342,7274,322288,9.0399,0.0000,646509195
2627.0000,39,18,1,0,18,39,46,43817.0000,6.0000,352,342,7274,322288,10.4399,0.0000,646807903
2628.0000,39,17,1,0,18,37,46,44032.0000,6.0000,352,342,7276,322288,10.9399,0.0000,647084753
2629.0000,39,15,1,0,18,37,48,44596.0000,6.0000,352,342,7278,322288,10.8399,0.0000,647373418
2630.0000,39,13,1,0,18,37,48,44881.0000,6.0000,352,342,7278,322288,11.7399,0.0000,647669708
2631.0000,39,13,1,0,18,37,46,46235.0000,6.0000,352,342,7280,322288,9.5399,0.0000,647961491
2632.0000,38,15,1,0,18,38,54,47468.0000,709.0000,352,343,7282,322288,12.2399,0.0000,648241049
2633.0000,38,17,1,0,18,38,55,48543.0000,509.0000,352,343,7286,322288,14.9399,0.0000,648515087
2634.0000,38,19,1,0,18,36,53,50488.0000,270.0000,352,343,7286,322288,13.8399,0.0000,648791688
2635.0000,38,21,1,0,18,29,55,52484.0000,811.0000,352,343,7286,322288,13.5399,0.0000,649068426
2636.0000,38,23,1,0,19,26,52,54302.0000,453.0000,352,343,7286,322288,12.4399,0.0000,649353573
2637.0000,38,25,1,0,19,26,55,55900.0000,732.0000,352,343,7290,322288,12.5399,0.0000,649624557
2638.0000,38,27,1,0,19,26,54,57277.0000,407.0000,352,343,7290,322288,13.6399,0.0000,649903110
2639.0000,38,29,1,0,19,26,57,57068.0000,79.0000,352,343,7294,322288,13.6399,0.0000,650188365
2640.0000,38,31,1,0,19,26,59,57791.0000,18.0000,352,343,7294,322288,15.2399,1.5544,650463120
2641.0000,38,33,1,0,19,26,61,61224.0000,38.0000,352,343,7300,322288,15.0399,0.0000,650734194
2642.0000,38,35,1,0,19,26,61,58393.0000,22.0000,352,343,7300,322288,15.4399,0.0000,651009676
2643.0000,38,37,1,0,19,24,64,61609.0000,6.0000,352,343,7302,322288,14.5399,0.0000,651292860
2644.0000,38,37,1,0,18,21,66,65713.0000,6.0000,352,343,7302,322288,12.3399,0.0000,651564088
2645.0000,38,37,1,0,17,7,64,64710.0000,6.0000,352,343,7302,322288,18.1399,0.0000,651839002
2646.0000,38,39,1,0,17,7,68,64218.0000,32.0000,352,343,7302,322288,17.4399,0.0000,652104594
2647.0000,38,41,1,0,15,7,68,64122.0000,16.0000,352,343,7302,322288,13.8399,0.0000,652380379
2648.0000,38,42,1,0,15,8,70,64906.0000,36.0000,352,343,7308,322288,13.5399,0.0000,652660581
2649.0000,38,42,1,0,15,9,67,61096.0000,20.0000,352,343,7308,322288,17.3399,0.0000,652944375
2650.0000,38,41,1,0,15,10,65,58042.0000,4.0000,352,343,7310,322288,13.4399,0.0000,653235411
2651.0000,38,36,1,0,15,13,66,58679.0000,4.0000,352,343,7314,322288,12.7399,0.0000,653506752
2652.0000,38,34,1,0,15,15,62,55384.0000,797.0000,352,343,7316,322288,15.4399,0.0000,653777326
2653.0000,38,36,1,0,15,15,68,55976.0000,60.0000,352,343,7322,322288,12.0399,0.0000,654055878
2654.0000,38,37,1,0,16,16,67,56232.0000,56.0000,352,343,7322,322288,10.6399,0.0000,654330284
2655.0000,38,39,1,0,16,16,67,56613.0000,73.0000,352,343,7322,322288,11.2399,0.0000,654594534
2656.0000,38,41,1,0,14,16,65,55914.0000,36.0000,352,343,7324,322288,12.2399,0.0000,654871484
2657.0000,37,43,1,0,14,17,67,54020.0000,32.0000,352,344,7328,322288,12.7399,0.0000,655151685
2658.0000,37,44,1,0,13,18,66,52097.0000,64.0000,352,344,7328,322288,15.8399,1.3601,655432392
2659.0000,37,46,1,0,13,18,66,51387.0000,138.0000,352,344,7328,322288,15.6399,0.0000,655703232
2660.0000,37,48,1,0,13,18,70,50137.0000,56.0000,352,344,7328,322288,16.7399,0.0972,655966857
2661.0000,36,50,1,0,13,19,67,48564.0000,40.0000,352,345,7330,322288,15.2399,0.0000,656246218
2662.0000,36,52,1,0,13,19,63,47245.0000,24.0000,352,345,7330,322288,15.0399,0.0000,656511531
2663.0000,36,53,1,0,13,20,63,46795.0000,8.0000,352,345,7332,322288,13.5399,0.0000,656775945
2664.0000,36,52,1,0,13,23,65,46411.0000,40.0000,352,345,7332,322288,14.2399,0.0000,657049303
2665.0000,36,52,1,0,12,25,66,46087.0000,24.0000,352,345,7334,322288,12.4399,0.0000,657308336
2666.0000,35,52,1,0,11,28,62,43860.0000,8.0000,352,346,7342,322288,16.2399,0.0000,657575027
2667.0000,35,53,1,0,12,29,66,43820.0000,76.0000,352,346,7344,322288,14.9399,0.0000,657831966
2668.0000,35,55,1,0,13,29,63,44453.0000,60.0000,352,346,7344,322288,12.6399,0.0000,658095784
2669.0000,35,57,1,0,13,28,60,44589.0000,44.0000,352,346,7344,322288,12.2399,0.0000,658356684
2670.0000,35,59,1,0,13,26,59,42434.0000,28.0000,352,346,7344,322288,13.3399,0.0000,658612745
2671.0000,35,59,1,0,13,25,59,41361.0000,12.0000,352,346,7344,322288,11.2399,0.0000,658870697
2672.0000,34,45,1,0,13,36,54,40750.0000,4.0000,352,347,7344,322288,12.4399,0.0000,659132867
2673.0000,33,40,1,0,13,40,50,39998.0000,4.0000,352,348,7344,322288,12.6399,0.2915,659392242
2674.0000,33,38,1,0,13,42,50,37371.0000,4.0000,352,348,7344,322288,14.9399,0.3886,659635975
2675.0000,36,33,1,0,13,43,45,35070.0000,4.0000,355,348,7344,322288,11.9399,0.0000,659895079
2676.0000,37,31,1,0,13,45,44,35305.0000,103.0000,357,349,7344,322288,10.7399,0.0000,660157071
2677.0000,38,32,1,0,12,45,47,36276.0000,771.0000,358,349,7344,322288,12.2399,0.0000,660440581
2678.0000,40,33,1,0,13,45,43,36951.0000,456.0000,360,349,7346,322288,14.1399,0.4858,660731257
2679.0000,41,35,1,0,12,44,39,35534.0000,91.0000,361,349,7346,322288,16.4399,0.0000,661059325
2680.0000,39,36,1,0,12,46,38,35240.0000,284.0000,361,351,7346,322288,15.8399,0.0000,661361761
2681.0000,39,38,1,0,12,46,38,36056.0000,300.0000,361,351,7348,322288,14.4399,0.0000,661662409
2682.0000,39,40,1,0,13,46,34,36723.0000,36.0000,361,351,7348,322288,13.0399,1.1658,661957248
2683.0000,38,42,1,0,14,47,31,34939.0000,20.0000,361,352,7348,322288,14.0399,0.0000,662249065
2684.0000,38,44,1,0,14,46,33,34669.0000,4.0000,361,352,7348,322288,14.7399,0.0000,662542239
2685.0000,38,45,1,0,14,44,33,33588.0000,64.0000,361,352,7348,322288,13.7399,0.0000,662841568
2686.0000,37,45,1,0,14,45,34,33341.0000,48.0000,361,353,7348,322288,14.5399,0.0972,663137318
2687.0000,37,41,1,0,13,48,30,32764.0000,44.0000,361,353,7348,322288,11.7399,0.2915,663426475
2688.0000,36,40,1,0,13,51,30,31081.0000,28.0000,361,354,7350,322288,12.3399,0.0000,663721758
2689.0000,36,40,1,0,14,53,32,32274.0000,12.0000,361,354,7350,322288,10.1399,0.0000,664000812
2690.0000,36,38,1,0,14,56,32,33135.0000,4.0000,361,354,7350,322288,11.9399,0.0000,664282568
2691.0000,36,38,1,0,14,56,31,34072.0000,4.0000,361,354,7350,322288,11.7399,0.0000,664563572
2692.0000,36,30,1,0,13,62,35,35854.0000,4.0000,361,354,7352,322288,16.9399,0.0000,664847704
2693.0000,36,28,1,0,14,51,31,35445.0000,4.0000,361,354,7352,322288,18.7399,0.0000,665120747
2694.0000,36,27,1,0,15,46,31,36276.0000,14.0000,361,354,7356,322288,15.4399,0.0000,665400399
2695.0000,36,27,1,0,15,45,32,35721.0000,6.0000,361,354,7360,322288,16.2399,0.0000,665667399
2696.0000,35,29,1,0,14,44,33,34593.0000,26.0000,361,355,7360,322288,14.0399,0.0000,665953013
2697.0000,35,31,1,0,14,43,33,32871.0000,10.0000,361,355,7360,322288,14.5399,0.3886,666217362
2698.0000,35,31,1,0,14,44,35,33398.0000,2.0000,361,355,7360,322288,13.3399,0.0000,666500449
2699.0000,35,30,1,0,14,45,36,33718.0000,2.0000,361,355,7362,322288,14.4399,0.0000,666778662
2700.0000,35,28,1,0,14,47,35,33295.0000,2.0000,361,355,7366,322288,15.0399,0.0000,667043428
2701.0000,35,18,1,0,14,57,32,32087.0000,2.0000,361,355,7366,322288,15.9399,2.5259,667303931
2702.0000,35,17,1,0,15,58,35,32843.0000,2.0000,361,355,7366,322288,16.5399,0.0000,667579546
2703.0000,35,15,1,0,15,60,34,33237.0000,2.0000,361,355,7366,322288,14.2399,0.0000,667844267
2704.0000,35,13,1,0,15,62,35,33296.0000,2.0000,361,355,7370,322288,16.2399,0.0000,668094123
2705.0000,35,10,1,0,15,65,37,33346.0000,2.0000,361,355,7370,322288,15.6399,0.0000,668361649
2706.0000,35,8,1,0,16,67,37,33269.0000,2.0000,361,355,7372,322288,15.2399,0.0972,668626908
2707.0000,34,7,1,0,16,67,37,32939.0000,2.0000,361,356,7374,322288,11.7399,0.0000,668905534
2708.0000,34,7,1,0,16,61,37,32904.0000,2.0000,361,356,7374,322288,11.4399,0.0000,669165058
2709.0000,34,7,1,0,16,59,37,32717.0000,2.0000,361,356,7376,322288,10.5399,0.0000,669424445
2710.0000,34,7,1,0,17,56,35,32376.0000,2.0000,361,356,7376,322288,11.9737,0.0000,669689235
2711.0000,34,6,1,0,15,54,34,31876.0000,2.0000,361,356,7378,322288,11.4213,0.0000,669952569
2712.0000,33,5,1,0,15,56,38,31338.0000,2.0000,361,357,7378,322288,8.9242,0.0000,670203768
2713.0000,33,7,1,0,15,48,40,31114.0000,124.0000,361,357,7380,322288,8.6389,0.0000,670463258
2714.0000,32,9,1,0,16,47,40,30697.0000,6.0000,361,358,7384,322288,10.1576,0.0000,670724993
2715.0000,31,11,1,0,16,46,39,30682.0000,566.0000,361,359,7388,322288,11.0576,0.0000,670969662
2716.0000,31,13,1,0,17,44,40,30795.0000,430.0000,361,359,7390,322288,11.8576,0.0000,671201582
2717.0000,31,15,1,0,17,44,37,29445.0000,1140.0000,361,359,7392,322288,13.5576,0.0000,671454197
2718.0000,30,17,1,0,17,45,38,30418.0000,968.0000,361,360,7394,322288,10.6576,0.0000,671682744
2719.0000,29,19,1,0,17,45,40,31335.0000,810.0000,361,361,7394,322288,11.1576,0.0000,671905321
2720.0000,29,21,1,0,18,44,40,32344.0000,674.0000,361,361,7394,322288,10.0576,0.0000,672123159
2721.0000,29,23,1,0,18,42,40,32059.0000,538.0000,361,361,7396,322288,8.5576,0.0000,672361420
2722.0000,29,25,1,0,18,32,42,33558.0000,402.0000,361,361,7396,322288,7.7576,0.0000,672579532
2723.0000,28,26,1,0,18,32,41,33073.0000,268.0000,361,362,7400,322288,9.2576,0.0000,672796707
2724.0000,28,26,1,0,18,30,45,34722.0000,136.0000,361,362,7402,322288,8.9576,0.0000,673012238
2725.0000,27,28,1,0,17,29,45,35332.0000,1257.0000,361,363,7402,322288,9.5576,0.0000,673213235
2726.0000,27,30,1,0,16,26,48,35288.0000,1121.0000,361,363,7402,322288,11.8576,0.0000,673413004
2727.0000,27,32,1,0,16,24,50,35174.0000,985.0000,361,363,7404,322288,12.0576,0.0000,673614317
2728.0000,27,34,1,0,16,22,47,35324.0000,849.0000,361,363,7406,322288,9.1576,0.0000,673813417
2729.0000,27,36,1,0,16,22,47,36945.0000,601.0000,361,363,7406,322288,10.3576,0.0000,674011184
2730.0000,27,38,1,0,15,22,47,37898.0000,298.0000,361,363,7412,322288,9.2576,0.0000,674210583
2731.0000,27,38,1,0,15,22,50,38313.0000,7.0000,361,363,7412,322288,8.6576,0.0000,674402909
2732.0000,27,38,1,0,14,21,50,38876.0000,7.0000,361,363,7412,322288,11.8576,0.0000,674607970
2733.0000,27,38,1,0,14,20,49,39867.0000,7.0000,361,363,7416,322288,11.7576,0.0000,674806719
2734.0000,26,39,1,0,14,21,50,39662.0000,47.0000,361,364,7416,322288,12.3576,0.0000,675004223
2735.0000,25,40,1,0,14,23,51,39951.0000,137.0000,361,365,7416,322288,11.7576,0.0000,675178713
2736.0000,25,42,1,0,15,23,49,40013.0000,75.0000,361,365,7416,322288,11.6576,0.0000,675372716
2737.0000,25,44,1,0,15,23,48,39357.0000,59.0000,361,365,7416,322288,7.6576,0.0000,675557822
2738.0000,25,46,1,0,16,23,50,40967.0000,43.0000,361,365,7416,322288,8.6576,0.0000,675743443
2739.0000,25,47,1,0,16,24,52,41247.0000,63.0000,361,365,7416,322288,11.1576,0.0000,675926450
2740.0000,25,46,1,0,16,27,55,41439.0000,71.0000,361,365,7416,322288,9.5576,0.0000,676108874
2741.0000,25,45,1,0,16,30,54,40799.0000,55.0000,361,365,7418,322288,9.7576,0.0000,676296597
2742.0000,24,47,1,0,15,31,55,42154.0000,39.0000,361,366,7418,322288,8.8576,0.0000,676479298
2743.0000,24,48,1,0,15,32,53,43263.0000,23.0000,361,366,7418,322288,8.8576,0.0000,676646788
2744.0000,24,48,1,0,15,34,55,43063.0000,413.0000,361,366,7418,322288,9.4576,0.0000,676822667
2745.0000,24,42,1,0,14,42,57,42747.0000,27.0000,361,366,7418,322288,10.8576,0.0000,677007969
2746.0000,24,43,1,0,14,43,58,42128.0000,11.0000,361,366,7418,322288,11.3576,0.0000,677189482
2747.0000,24,42,1,0,14,45,61,42143.0000,354.0000,361,366,7420,322288,11.2576,0.0000,677367985
2748.0000,24,42,1,0,14,47,58,42001.0000,23.0000,361,366,7420,322288,12.1576,0.0000,677533857
2749.0000,24,42,1,0,14,49,60,43027.0000,7.0000,361,366,7420,322288,9.9576,0.0000,677707861
2750.0000,24,41,1,0,13,50,60,44130.0000,7.0000,361,366,7420,322288,12.6576,0.0000,677885881
2751.0000,24,41,1,0,13,50,59,43473.0000,7.0000,361,366,7420,322288,15.3576,0.0000,678063132
2752.0000,24,41,1,0,14,50,59,43400.0000,7.0000,361,366,7420,322288,14.2576,0.0000,678242828
2753.0000,24,37,1,0,15,55,60,43602.0000,51.0000,361,366,7422,322288,13.9576,0.0000,678413580
2754.0000,23,39,1,0,14,56,59,43618.0000,472.0000,361,367,7424,322288,12.8576,0.0000,678600372
2755.0000,23,41,1,0,14,56,55,43702.0000,55.0000,361,367,7426,322288,12.9576,0.0000,678764171
2756.0000,28,38,1,0,15,55,51,43918.0000,51.0000,366,367,7428,322288,14.0576,0.0000,678960413
2757.0000,28,40,1,0,15,54,53,43023.0000,35.0000,366,367,7430,322288,14.0576,0.0000,679165838
2758.0000,27,42,1,0,15,55,52,42348.0000,19.0000,366,368,7430,322288,15.6576,1.6463,679371549
2759.0000,27,42,1,0,15,57,53,44058.0000,3.0000,366,368,7434,322288,15.4576,0.0000,679566204
2760.0000,27,39,1,0,15,59,54,41883.0000,3.0000,366,368,7434,322288,15.8576,0.0000,679761704
2761.0000,27,24,1,0,15,71,56,44305.0000,3.0000,366,368,7434,322288,14.9576,0.0000,679962620
2762.0000,27,22,1,0,13,69,55,47664.0000,3.0000,366,368,7436,322288,12.7576,0.0000,680158274
2763.0000,27,19,1,0,13,72,56,47049.0000,3.0000,366,368,7436,322288,18.5576,0.0000,680352814
2764.0000,27,19,1,0,13,72,56,47272.0000,193.0000,366,368,7436,322288,17.8576,0.0000,680537762
2765.0000,27,21,1,0,13,70,55,47870.0000,80.0000,366,368,7440,322288,14.2576,0.0000,680749099
2766.0000,26,23,1,0,14,64,57,49104.0000,11.0000,366,369,7440,322288,13.9576,0.0000,680942429
2767.0000,26,25,1,0,14,62,58,46630.0000,33.0000,366,369,7442,322288,17.7576,0.0000,681128462
2768.0000,26,27,1,0,13,59,58,44817.0000,15.0000,366,369,7442,322288,13.8576,0.0000,681319073
2769.0000,26,28,1,0,13,57,54,46011.0000,7.0000,366,369,7442,322288,13.1576,0.0000,681514212
2770.0000,26,29,1,0,13,54,55,43594.0000,643.0000,366,369,7442,322288,15.8576,0.0000,681710644
2771.0000,26,31,1,0,13,53,57,44821.0000,195.0000,366,369,7442,322288,12.4576,0.0000,681903800
2772.0000,26,33,1,0,14,52,58,45533.0000,51.0000,366,369,7444,322288,11.0576,0.0000,682096613
2773.0000,26,35,1,0,15,52,61,46360.0000,279.0000,366,369,7444,322288,11.6576,0.0000,682291914
2774.0000,26,37,1,0,17,46,59,45964.0000,67.0000,366,369,7444,322288,12.6576,0.0000,682482958
2775.0000,26,39,1,0,16,46,57,45454.0000,217.0000,366,369,7444,322288,13.1576,0.0000,682666274
2776.0000,26,41,1,0,15,44,56,43926.0000,59.0000,366,369,7444,322288,16.2576,1.4405,682849821
2777.0000,26,43,1,0,15,44,53,43440.0000,276.0000,366,369,7444,322288,16.0576,0.0000,683037147
2778.0000,26,45,1,0,15,44,53,42482.0000,63.0000,366,369,7444,322288,17.1576,0.1029,683231588
2779.0000,26,47,1,0,16,43,51,41734.0000,834.0000,366,369,7450,322288,15.6576,0.0000,683435854
2780.0000,26,49,1,0,15,41,49,40752.0000,144.0000,366,369,7452,322288,15.4576,0.0000,683625191
2781.0000,26,51,1,0,15,38,48,40101.0000,87.0000,366,369,7452,322288,13.9576,0.0000,683819992
2782.0000,26,53,1,0,15,22,48,39497.0000,71.0000,366,369,7452,322288,14.6576,0.0000,684029258
2783.0000,26,55,1,0,15,20,49,39152.0000,55.0000,366,369,7456,322288,12.8576,0.0000,684242352
2784.0000,26,55,1,0,15,18,49,37725.0000,75.0000,366,369,7462,322288,16.6576,0.0000,684439859
2785.0000,25,53,1,0,15,22,50,37796.0000,59.0000,366,370,7462,322288,15.3576,0.0000,684640525
2786.0000,25,45,1,0,15,32,50,39190.0000,43.0000,366,370,7464,322288,13.0576,0.0000,684832631
2787.0000,25,46,1,0,15,33,51,40600.0000,27.0000,366,370,7466,322288,12.6576,0.0000,685026802
2788.0000,25,46,1,0,15,35,52,39416.0000,629.0000,366,370,7468,322288,13.7576,0.0000,685220860
2789.0000,25,48,1,0,15,35,49,39614.0000,55.0000,366,370,7470,322288,11.6576,0.0000,685418445
2790.0000,25,49,1,0,15,36,50,41029.0000,39.0000,366,370,7470,322288,12.8576,0.0000,685610597
2791.0000,25,51,1,0,15,36,49,41900.0000,23.0000,366,370,7470,322288,13.0576,0.3087,685801968
2792.0000,25,52,1,0,15,36,50,39229.0000,7.0000,366,370,7474,322288,15.3576,0.4116,685986808
2793.0000,25,49,1,0,15,39,49,36737.0000,7.0000,366,370,7474,322288,12.3576,0.0000,686174020
2794.0000,25,38,1,0,15,50,48,38405.0000,7.0000,366,370,7478,322288,11.1576,0.0000,686376471
2795.0000,25,37,1,0,15,51,51,40128.0000,7.0000,366,370,7478,322288,12.6576,0.0000,686577153
2796.0000,25,35,1,0,15,53,51,41627.0000,7.0000,366,370,7478,322288,14.5576,0.5145,686778820
2797.0000,25,33,1,0,15,55,52,39799.0000,7.0000,366,370,7478,322288,16.8576,0.0000,686970723
2798.0000,25,33,1,0,15,56,53,41232.0000,1424.0000,366,370,7482,322288,16.2576,0.0000,687163950
2799.0000,25,35,1,0,16,56,54,42887.0000,1119.0000,366,370,7484,322288,14.8576,0.0000,687344200
2800.0000,25,37,1,0,16,56,52,44504.0000,767.0000,366,370,7484,322288,13.4576,1.2347,687531443
2801.0000,25,39,1,0,16,56,53,42940.0000,367.0000,366,370,7484,322288,14.4576,0.0000,687716381
2802.0000,27,39,1,0,17,56,52,42688.0000,783.0000,368,370,7484,322288,15.1576,0.0000,687903597
2803.0000,27,41,1,0,18,55,49,41190.0000,251.0000,368,370,7486,322288,14.1576,0.0000,688106270
2804.0000,29,41,1,0,18,55,52,41696.0000,286.0000,370,370,7486,322288,14.9576,0.1029,688313222
2805.0000,29,43,1,0,18,53,53,40586.0000,67.0000,370,370,7486,322288,12.1576,0.3087,688525321
2806.0000,29,45,1,0,19,49,55,38944.0000,87.0000,370,370,7524,322288,12.7576,0.0000,688745847
2807.0000,29,47,1,0,19,39,55,40836.0000,71.0000,370,370,7524,322288,10.5576,0.0000,688955471
2808.0000,30,48,1,0,18,37,54,42638.0000,408.0000,371,370,7526,322288,12.3576,0.0000,689180559
2809.0000,32,48,1,0,18,35,53,44070.0000,75.0000,373,370,7526,322288,12.1576,0.0000,689389936
2810.0000,33,48,1,0,18,35,53,46148.0000,59.0000,374,370,7526,322288,17.3576,0.0000,689617886
2811.0000,33,46,1,0,19,38,58,45680.0000,91.0000,374,370,7528,322288,19.1576,0.0000,689855854
2812.0000,33,48,1,0,18,38,60,47536.0000,75.0000,374,370,7528,322288,15.8576,0.0000,690084481
2813.0000,33,50,1,0,18,37,58,47394.0000,95.0000,374,370,7530,322288,16.6576,0.0000,690321738
2814.0000,33,49,1,0,18,37,58,46964.0000,79.0000,374,370,7530,322288,14.4576,0.0000,690569792
2815.0000,33,51,1,0,18,26,56,44580.0000,63.0000,374,370,7530,322288,14.9576,0.4116,690806783
2816.0000,33,51,1,0,18,26,59,45461.0000,59.0000,374,370,7530,322288,13.7576,0.0000,691035504
2817.0000,33,49,1,0,17,28,59,45814.0000,43.0000,374,370,7534,322288,14.8576,0.0000,691276698
2818.0000,33,47,1,0,17,30,59,44963.0000,27.0000,374,370,7534,322288,15.4576,0.0000,691521593
2819.0000,33,49,1,0,17,29,60,43072.0000,59.0000,374,370,7536,322288,16.3576,2.6753,691767783
2820.0000,33,51,1,0,16,29,65,44307.0000,55.0000,374,370,7540,322288,16.9576,0.0000,692004357
2821.0000,33,53,1,0,16,27,62,44724.0000,39.0000,374,370,7540,322288,14.6576,0.0000,692235173
2822.0000,33,53,1,0,16,29,58,44595.0000,23.0000,374,370,7540,322288,16.6576,0.0000,692470689
2823.0000,33,53,1,0,16,30,57,44104.0000,515.0000,374,370,7544,322288,16.0576,0.0000,692721212
2824.0000,33,55,1,0,16,30,56,43416.0000,60.0000,374,370,7544,322288,15.6576,0.1029,692968466
2825.0000,33,57,1,0,15,30,58,42998.0000,44.0000,374,370,7544,322288,12.1576,0.0000,693216076
2826.0000,33,59,1,0,15,30,56,42405.0000,28.0000,374,370,7548,322288,11.8576,0.0000,693461895
2827.0000,33,60,1,0,14,31,58,41836.0000,60.0000,374,370,7548,322288,10.9576,0.0000,693699603
2828.0000,32,60,1,0,15,34,58,40367.0000,44.0000,374,371,7550,322288,12.2548,0.0000,693936889
2829.0000,32,60,1,0,15,36,58,39257.0000,28.0000,374,371,7550,322288,11.3766,0.0000,694170192
2830.0000,32,60,1,0,15,36,59,38944.0000,12.0000,374,371,7552,322288,8.4907,0.0000,694396014
2831.0000,32,58,1,0,16,37,55,38470.0000,4.0000,374,371,7552,322288,7.8797,0.0000,694623972
2832.0000,32,45,1,0,15,46,55,38356.0000,4.0000,374,371,7552,322288,9.2617,0.0000,694860071
2833.0000,32,42,1,0,15,49,53,38402.0000,4.0000,374,371,7554,322288,10.1617,0.0000,695094166
2834.0000,32,41,1,0,15,50,56,38379.0000,4.0000,374,371,7554,322288,10.9617,0.0000,695317410
2835.0000,32,39,1,0,15,49,56,36484.0000,4.0000,374,371,7562,322288,12.6617,0.0000,695559783
2836.0000,32,39,1,0,15,50,58,37781.0000,171.0000,374,371,7566,322288,9.7617,0.0000,695791635
2837.0000,32,41,1,0,14,48,60,38543.0000,1224.0000,374,371,7566,322288,10.2617,0.0000,696008075
2838.0000,37,38,1,0,12,44,55,38665.0000,929.0000,379,371,7566,322288,9.1617,0.0000,696252074
2839.0000,38,39,1,0,12,41,53,37144.0000,641.0000,380,371,7572,322288,7.6617,0.0000,696525599
2840.0000,38,40,1,0,12,40,51,36722.0000,275.0000,381,372,7572,322288,6.8617,0.0000,696807950
2841.0000,39,40,1,0,12,41,48,35611.0000,24.0000,383,373,7576,322288,8.3617,0.0000,697084506
2842.0000,41,40,1,0,13,41,48,36277.0000,8.0000,385,373,7576,322288,8.0617,0.0000,697369380
2843.0000,41,42,1,0,12,39,46,36478.0000,1.0000,385,373,7578,322288,8.6617,0.0000,697649596
2844.0000,43,42,1,0,12,37,44,35840.0000,18.0000,387,373,7578,322288,10.9617,0.0000,697961405
2845.0000,43,42,1,0,12,39,42,35142.0000,2.0000,387,373,7578,322288,11.1617,0.0000,698272161
2846.0000,42,45,1,0,12,40,40,34305.0000,40.0000,387,374,7582,322288,8.2617,0.0000,698587233
2847.0000,41,48,1,0,13,41,40,34729.0000,40.0000,387,375,7582,322288,9.4617,0.0000,698894503
2848.0000,41,51,1,0,12,40,43,35281.0000,926.0000,387,375,7584,322288,8.3617,0.0000,699178941
2849.0000,41,54,1,0,14,38,42,35299.0000,794.0000,387,375,7586,322288,7.7617,0.0000,699474338
2850.0000,41,55,1,0,14,37,43,35286.0000,446.0000,387,375,7586,322288,10.9617,0.0000,699767253
2851.0000,41,57,1,0,14,36,41,35730.0000,419.0000,387,375,7592,322288,10.8617,0.0000,700071758
2852.0000,41,60,1,0,14,33,38,35649.0000,419.0000,387,375,7592,322288,11.4617,0.0000,700373918
2853.0000,41,61,1,0,13,25,40,35882.0000,155.0000,387,375,7596,322288,10.8617,0.0000,700672819
2854.0000,41,64,1,0,13,19,35,35555.0000,107.0000,387,375,7596,322288,10.7617,0.0000,700972281
2855.0000,41,66,1,0,14,18,33,34880.0000,4.0000,387,375,7596,322288,6.7617,0.0000,701271453
2856.0000,41,67,1,0,14,18,37,35854.0000,22.0000,387,375,7600,322288,7.7617,0.0000,701571089
2857.0000,41,62,1,0,13,24,34,35711.0000,6.0000,387,375,7600,322288,10.2617,0.0000,701875489
2858.0000,40,60,1,0,13,27,37,35040.0000,514.0000,387,376,7600,322288,8.6617,0.0000,702175149
2859.0000,39,61,1,0,14,30,34,33913.0000,202.0000,387,377,7602,322288,8.8617,0.0000,702467399
2860.0000,38,63,1,0,14,31,31,34669.0000,78.0000,387,378,7604,322288,7.9617,0.0000,702759597
2861.0000,36,65,1,0,14,33,30,35012.0000,34.0000,387,380,7604,322288,7.9617,0.0000,703041896
2862.0000,36,67,1,0,15,32,30,35311.0000,18.0000,387,380,7606,322288,8.5617,0.0000,703305051
2863.0000,36,68,1,0,16,33,29,35425.0000,2.0000,387,380,7610,322288,9.9617,0.0000,703578479
2864.0000,36,59,1,0,16,42,30,35415.0000,2.0000,387,380,7614,322288,10.4617,0.0000,703863625
2865.0000,36,53,1,0,15,48,32,35816.0000,2.0000,387,380,7616,322288,10.3617,0.0000,704132335
2866.0000,36,52,1,0,15,49,29,35843.0000,19.0000,387,380,7618,322288,11.2617,0.0000,704406429
2867.0000,36,54,1,0,15,49,33,36983.0000,169.0000,387,380,7618,322288,9.0617,0.0000,704675029
2868.0000,36,56,1,0,15,49,33,38430.0000,35.0000,387,380,7618,322288,11.7617,0.0000,704946647
2869.0000,36,58,1,0,15,49,35,39331.0000,19.0000,387,380,7618,322288,14.4617,0.0000,705226353
2870.0000,36,60,1,0,17,49,37,40712.0000,3.0000,387,380,7618,322288,13.3617,0.0000,705492644
2871.0000,36,59,1,0,17,48,38,42457.0000,3.0000,387,380,7622,322288,13.0617,0.0000,705762398
