#kind=historical_reanalysis
#name=Newcastle upon Tyne, May-August 2021
#source=Open-Meteo Historical Weather API; ECMWF ERA5
#source_url=https://archive-api.open-meteo.com/v1/archive?latitude=54.9783&longitude=-1.6178&start_date=2021-05-01&end_date=2021-09-01&hourly=temperature_2m%2Crain%2Cshortwave_radiation%2Cwind_speed_10m&timezone=GMT&wind_speed_unit=ms&models=era5
#raw_sha256=ca6210ba882279f2dcf60a2a8e54530e9d30a69dce49cb5a6abfcf50466d4fa0
#license=CC BY 4.0; credit Open-Meteo and Copernicus Climate Change Service
#time_basis=UTC; rain and solar shifted to interval-start; temperature and wind instantaneous
time_utc,temperature_c,rain_mm_hour,solar_wm2,wind_ms
2021-06-04T03:00,11.6,0.0,2.0,2.53
2021-06-04T04:00,10.8,0.0,38.0,2.0
2021-06-04T05:00,11.0,0.0,152.0,2.56
2021-06-04T06:00,12.1,0.0,191.0,2.06
2021-06-04T07:00,13.3,0.0,323.0,2.56
2021-06-04T08:00,14.4,0.0,502.0,2.95
2021-06-04T09:00,15.2,0.0,657.0,3.05
2021-06-04T10:00,16.3,0.0,777.0,2.21
2021-06-04T11:00,17.1,0.0,826.0,2.02
2021-06-04T12:00,18.0,0.0,797.0,1.91
2021-06-04T13:00,18.7,0.0,761.0,1.28
2021-06-04T14:00,19.0,0.0,681.0,0.95
2021-06-04T15:00,19.3,0.0,627.0,1.26
2021-06-04T16:00,19.4,0.0,496.0,1.64
2021-06-04T17:00,19.2,0.0,336.0,2.34
2021-06-04T18:00,18.7,0.0,186.0,2.97
2021-06-04T19:00,17.3,0.0,71.0,2.25
2021-06-04T20:00,16.0,0.0,6.0,1.06
2021-06-04T21:00,14.4,0.0,0.0,0.91
2021-06-04T22:00,12.6,0.0,0.0,1.12
2021-06-04T23:00,11.4,0.0,0.0,1.53
2021-06-05T00:00,10.4,0.0,0.0,2.02
2021-06-05T01:00,10.0,0.0,0.0,1.62
2021-06-05T02:00,9.1,0.0,0.0,1.79
2021-06-05T03:00,9.0,0.0,3.0,1.75
2021-06-05T04:00,8.6,0.0,59.0,1.71
2021-06-05T05:00,9.6,0.0,180.0,2.12
2021-06-05T06:00,11.3,0.0,320.0,1.68
2021-06-05T07:00,13.8,0.0,467.0,1.49
2021-06-05T08:00,16.0,0.0,608.0,1.22
2021-06-05T09:00,17.3,0.0,723.0,0.72
2021-06-05T10:00,18.5,0.0,796.0,1.4
2021-06-05T11:00,19.6,0.0,730.0,2.5
2021-06-05T12:00,20.4,0.0,717.0,2.18
2021-06-05T13:00,20.9,0.0,637.0,2.04
2021-06-05T14:00,21.1,0.0,603.0,2.16
2021-06-05T15:00,21.4,0.0,546.0,2.34
2021-06-05T16:00,21.7,0.0,391.0,2.06
2021-06-05T17:00,21.6,0.0,193.0,1.91
2021-06-05T18:00,20.6,0.0,165.0,2.33
2021-06-05T19:00,19.5,0.0,55.0,2.77
2021-06-05T20:00,18.1,0.0,6.0,2.4
2021-06-05T21:00,17.0,0.0,0.0,2.45
2021-06-05T22:00,15.3,0.0,0.0,2.33
2021-06-05T23:00,14.5,0.0,0.0,2.0
2021-06-06T00:00,13.9,0.0,0.0,1.65
2021-06-06T01:00,13.6,0.0,0.0,1.52
2021-06-06T02:00,13.4,0.0,0.0,1.68
2021-06-06T03:00,13.5,0.0,2.0,2.01
2021-06-06T04:00,13.4,0.0,39.0,2.31
2021-06-06T05:00,13.5,0.0,105.0,2.65
2021-06-06T06:00,14.2,0.0,186.0,3.04
2021-06-06T07:00,15.2,0.0,311.0,3.09
2021-06-06T08:00,16.4,0.0,443.0,2.94
2021-06-06T09:00,17.5,0.0,615.0,2.69
2021-06-06T10:00,18.5,0.0,618.0,1.25
2021-06-06T11:00,19.0,0.0,582.0,0.85
2021-06-06T12:00,19.0,0.0,512.0,2.18
2021-06-06T13:00,18.6,0.0,475.0,3.31
2021-06-06T14:00,17.9,0.0,408.0,4.12
2021-06-06T15:00,17.2,0.0,430.0,4.3
2021-06-06T16:00,17.0,0.0,372.0,3.73
2021-06-06T17:00,16.7,0.0,254.0,3.42
2021-06-06T18:00,16.4,0.0,129.0,3.61
2021-06-06T19:00,15.6,0.0,67.0,3.52
2021-06-06T20:00,14.4,0.0,6.0,3.1
2021-06-06T21:00,13.1,0.0,0.0,2.55
2021-06-06T22:00,11.9,0.0,0.0,1.97
2021-06-06T23:00,11.3,0.1,0.0,1.5
2021-06-07T00:00,10.8,0.1,0.0,1.28
2021-06-07T01:00,10.7,0.0,0.0,1.28
2021-06-07T02:00,11.0,0.0,0.0,1.35
2021-06-07T03:00,11.7,0.0,3.0,1.77
2021-06-07T04:00,11.8,0.0,47.0,1.56
2021-06-07T05:00,12.2,0.0,118.0,1.88
2021-06-07T06:00,13.1,0.0,176.0,2.25
2021-06-07T07:00,14.4,0.0,281.0,3.09
2021-06-07T08:00,15.5,0.0,409.0,3.72
2021-06-07T09:00,16.7,0.0,465.0,4.1
2021-06-07T10:00,16.7,0.0,480.0,4.11
2021-06-07T11:00,18.0,0.0,558.0,4.04
2021-06-07T12:00,19.0,0.2,567.0,3.76
2021-06-07T13:00,19.6,0.0,569.0,3.76
2021-06-07T14:00,20.1,0.4,480.0,3.64
2021-06-07T15:00,20.3,0.3,419.0,3.69
2021-06-07T16:00,20.5,0.2,241.0,3.55
2021-06-07T17:00,20.5,0.0,176.0,3.14
2021-06-07T18:00,20.3,0.0,125.0,2.51
2021-06-07T19:00,19.6,0.0,46.0,2.69
2021-06-07T20:00,18.1,0.0,7.0,3.57
2021-06-07T21:00,16.2,0.0,0.0,3.55
2021-06-07T22:00,14.6,0.0,0.0,3.06
2021-06-07T23:00,13.3,0.0,0.0,2.91
2021-06-08T00:00,12.5,0.0,0.0,2.95
2021-06-08T01:00,12.0,0.0,0.0,2.73
2021-06-08T02:00,11.4,0.0,0.0,2.28
2021-06-08T03:00,11.0,0.0,3.0,2.22
2021-06-08T04:00,11.1,0.0,57.0,2.61
2021-06-08T05:00,11.8,0.0,154.0,3.19
2021-06-08T06:00,13.1,0.0,244.0,3.34
2021-06-08T07:00,14.1,0.0,375.0,3.82
2021-06-08T08:00,15.2,0.0,479.0,4.2
2021-06-08T09:00,16.6,0.0,521.0,4.16
2021-06-08T10:00,17.9,0.0,615.0,4.05
2021-06-08T11:00,19.0,0.0,564.0,3.94
2021-06-08T12:00,19.6,0.0,572.0,3.98
2021-06-08T13:00,20.2,0.0,432.0,4.2
2021-06-08T14:00,20.6,0.0,475.0,4.28
2021-06-08T15:00,21.1,0.0,440.0,4.3
2021-06-08T16:00,21.1,0.0,362.0,3.81
2021-06-08T17:00,20.7,0.0,316.0,3.71
2021-06-08T18:00,20.3,0.0,150.0,3.68
2021-06-08T19:00,19.5,0.0,53.0,3.35
2021-06-08T20:00,18.7,0.0,6.0,2.35
2021-06-08T21:00,17.3,0.0,0.0,1.58
2021-06-08T22:00,15.9,0.0,0.0,1.77
2021-06-08T23:00,15.4,0.0,0.0,1.84
2021-06-09T00:00,14.8,0.0,0.0,1.92
2021-06-09T01:00,14.4,0.0,0.0,2.1
2021-06-09T02:00,13.9,0.0,0.0,2.31
2021-06-09T03:00,13.6,0.0,3.0,2.62
2021-06-09T04:00,13.4,0.0,50.0,2.77
2021-06-09T05:00,14.1,0.0,143.0,3.31
2021-06-09T06:00,15.4,0.0,253.0,3.35
2021-06-09T07:00,17.1,0.0,420.0,3.72
2021-06-09T08:00,18.8,0.0,552.0,4.38
2021-06-09T09:00,20.1,0.0,630.0,4.58
2021-06-09T10:00,21.4,0.0,684.0,4.74
2021-06-09T11:00,22.5,0.0,717.0,5.25
2021-06-09T12:00,23.5,0.0,598.0,5.87
2021-06-09T13:00,23.4,0.0,533.0,6.09
2021-06-09T14:00,23.5,0.0,389.0,6.14
2021-06-09T15:00,23.1,0.0,234.0,5.86
2021-06-09T16:00,22.9,0.0,192.0,5.52
2021-06-09T17:00,22.0,0.0,203.0,6.01
2021-06-09T18:00,21.3,0.0,146.0,5.94
2021-06-09T19:00,20.3,0.0,44.0,5.52
2021-06-09T20:00,19.1,0.0,4.0,5.12
2021-06-09T21:00,18.3,0.0,0.0,4.84
2021-06-09T22:00,17.8,0.0,0.0,4.24
2021-06-09T23:00,17.1,0.0,0.0,4.16
2021-06-10T00:00,16.7,0.0,0.0,4.08
2021-06-10T01:00,16.5,0.0,0.0,4.1
2021-06-10T02:00,16.1,0.0,0.0,4.04
2021-06-10T03:00,16.2,0.0,2.0,3.69
2021-06-10T04:00,16.0,0.0,45.0,3.55
2021-06-10T05:00,16.7,0.0,111.0,3.83
2021-06-10T06:00,17.4,0.0,248.0,4.46
2021-06-10T07:00,18.2,0.0,370.0,4.88
2021-06-10T08:00,19.2,0.0,497.0,5.17
2021-06-10T09:00,20.6,0.0,599.0,5.26
2021-06-10T10:00,21.1,0.0,718.0,6.3
2021-06-10T11:00,22.2,0.0,721.0,6.51
2021-06-10T12:00,22.6,0.0,627.0,6.79
2021-06-10T13:00,22.7,0.0,600.0,7.01
2021-06-10T14:00,22.6,0.0,334.0,7.17
2021-06-10T15:00,22.3,0.0,300.0,7.41
2021-06-10T16:00,22.7,0.0,241.0,7.66
2021-06-10T17:00,22.2,0.0,190.0,7.24
2021-06-10T18:00,21.4,0.0,159.0,6.86
2021-06-10T19:00,20.7,0.0,59.0,6.44
2021-06-10T20:00,19.9,0.0,6.0,6.13
2021-06-10T21:00,19.1,0.0,0.0,6.38
2021-06-10T22:00,18.7,0.0,0.0,5.92
2021-06-10T23:00,18.4,0.0,0.0,5.81
2021-06-11T00:00,18.1,0.0,0.0,5.9
2021-06-11T01:00,17.8,0.0,0.0,6.04
2021-06-11T02:00,17.2,0.0,0.0,6.3
2021-06-11T03:00,16.9,0.0,2.0,6.08
2021-06-11T04:00,16.6,0.0,23.0,6.23
2021-06-11T05:00,16.5,0.0,86.0,6.09
2021-06-11T06:00,16.7,0.0,164.0,6.3
2021-06-11T07:00,17.1,0.0,269.0,8.08
2021-06-11T08:00,17.6,0.0,352.0,8.1
2021-06-11T09:00,18.6,0.0,464.0,8.1
2021-06-11T10:00,19.3,0.0,649.0,7.97
2021-06-11T11:00,20.0,0.0,554.0,7.69
2021-06-11T12:00,20.3,0.0,559.0,7.62
2021-06-11T13:00,20.0,0.0,506.0,7.32
2021-06-11T14:00,19.7,0.0,472.0,6.97
2021-06-11T15:00,19.3,0.0,366.0,6.7
2021-06-11T16:00,18.9,0.0,273.0,6.31
2021-06-11T17:00,18.4,0.0,246.0,5.81
2021-06-11T18:00,18.1,0.0,150.0,5.7
2021-06-11T19:00,17.6,0.0,47.0,5.7
2021-06-11T20:00,16.9,0.0,7.0,5.2
2021-06-11T21:00,15.6,0.0,0.0,4.9
2021-06-11T22:00,14.6,0.0,0.0,4.3
2021-06-11T23:00,14.2,0.0,0.0,4.72
2021-06-12T00:00,13.6,0.0,0.0,5.16
2021-06-12T01:00,12.9,0.0,0.0,5.22
2021-06-12T02:00,12.0,0.0,0.0,5.36
2021-06-12T03:00,11.4,0.0,4.0,5.12
2021-06-12T04:00,11.4,0.0,61.0,4.88
2021-06-12T05:00,11.6,0.0,173.0,5.18
2021-06-12T06:00,12.1,0.0,283.0,5.77
2021-06-12T07:00,13.3,0.0,383.0,6.8
2021-06-12T08:00,14.3,0.0,506.0,6.54
2021-06-12T09:00,15.3,0.0,604.0,6.05
2021-06-12T10:00,16.4,0.0,648.0,5.25
2021-06-12T11:00,17.4,0.0,761.0,4.83
2021-06-12T12:00,19.0,0.0,720.0,4.59
2021-06-12T13:00,19.9,0.0,652.0,4.41
2021-06-12T14:00,20.6,0.0,626.0,4.41
2021-06-12T15:00,21.2,0.0,564.0,4.51
2021-06-12T16:00,21.0,0.0,482.0,4.28
2021-06-12T17:00,20.7,0.0,338.0,4.13
2021-06-12T18:00,20.1,0.0,197.0,4.14
2021-06-12T19:00,19.2,0.0,78.0,4.23
2021-06-12T20:00,17.9,0.0,9.0,3.9
2021-06-12T21:00,16.5,0.0,0.0,3.82
2021-06-12T22:00,15.6,0.0,0.0,4.37
